HYBAS_ID,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HMG,HFP
1040036860,1619.824,971,14,33049.59,246,22.41113213,12.59372018,23.97029481,1475.409205,114.3648711,2497,105,6,6,56180.2,201940.881,512,0.224476313,8.785192976
1040036870,2.359,1069,16,92108.914,267,22.38632604,10.82494819,24.63891677,1708.89176,84.01426185,2774,134,38,8,258716,50734.1703,512,0.221836172,7.546266574
1040040030,0.001,7,0,0.074,65,24.71908938,8.826938152,27.33604657,459.8139535,103.8052698,8,-999,100,0,41.7,0,512,0.068788059,15.8954894
1040040040,0.126,450,0,0.125,64,27.06999969,7.056666565,28.33333359,913.2,135.7824005,8,-999,100,0,8.6,0,512,0.035146694,8.48738653
1040040050,18.78,1227,0,297.747,333,23.61450191,8.276995108,24.83322476,2006.917752,60.95045229,2320,989,67,4,2263,1623444.793,579,0.349828941,11.35872394
1040040110,0.261,1055,0,12.391,33,26.49916295,6.305840673,27.59196435,987.7276786,80.29548803,9,12,97,15,279.5,5735.513925,500,0.069387062,12.03542734
1040040140,0.45,752,0,0.09,51,26.36636898,5.648214306,27.42738083,1134.357143,60.618033,9,-999,100,38,31.3,5127.807282,512,0.089167935,7.634772816
1040040160,0.145,747,0,0.191,62,27.14134612,5.266025727,27.58076903,1759.230769,43.25248894,13,-999,0,38,40.4,12491.15111,782,0.065267295,19.30055733
1040040180,0.11,1524,0,0,21,0,15.31074661,28.45329597,324.6731314,149.0459306,78,-999,100,5,2.3,0,512,0,9.738185545
1040040190,1085.078,15,22,1408.591,35,28.65723037,14.67048145,27.01508217,550.7585572,139.9019649,1029,5,0,8,980211.9,29388.07315,396,0.263722609,9.661491617
1040695540,177.489,63,31,13948.07,56,27.5645692,15.14519117,27.94125609,381.4956435,140.5695474,19,12,0,16,89012,229456.6263,525,0.439548877,8.186282653
1040695700,877.791,35,41,3563.929,12,28.33791367,14.69308421,27.80250807,410.2072714,154.1807329,1387,3,0,6,609863.6,462322.9417,426,0.313312903,4.646926984
1040695300,0,56,15,31467.988,86,27.28046282,14.66739629,27.40161284,492.9124424,138.0252115,10,15,0,41,249809,436641.6109,432,0.420124391,4.979293122
1041923540,1018.868,25,48,476.949,15,28.28769199,12.65198631,24.47954524,1103.066087,109.9561562,1489,3,0,9,604000.8,16108994.52,487,0.530002516,2.163881645
1040734180,341.18,319,23,30864.807,108,25.91452953,13.88393048,26.37691201,813.8040718,122.4057252,388,46,42,18,88321.4,43380.79499,429,0.350592852,1.938291761
1040734190,741.981,155,23,19622.639,13,27.94362451,16.21987306,25.96450924,570.3162304,142.7410426,2554,7,1,2,515498,48367.86456,396,0.391637844,2.2783762
1040840230,130.138,32,16,15622.515,178,26.30858217,13.90275858,25.04048291,1018.597692,103.8195451,992,29,0,11,144860.4,27642.83653,441,0.300993256,1.599284235
1040840410,708.443,132,10,57774.902,91,26.05186976,15.71915527,25.0878375,425.5966981,103.0469089,574,22,35,4,322359.9,8831.939577,376,0.161227376,4.012974088
1040040200,150.88,15,11,6325.536,103,22.32039163,16.56136605,26.34620805,383.2432124,103.4216008,357,15,28,3,644114.3,13802.94345,645,0.116045311,3.218674978
1041533130,122.63,10,9,3601.934,43,23.3390851,16.74927254,25.6399472,346.1291906,92.01498993,674,8,10,0,424641.6,4018.484738,698,0.050221811,2.715966675
1041533240,63.779,11,1,7884.914,111,21.75033344,15.88128142,25.50623904,497.9060208,110.9756096,269,14,0,0,136520.9,3581.810124,692,0.056990278,4.147717537
1041515680,148.138,29,12,7919.856,36,23.34667004,16.48692384,25.3301222,402.5668884,105.4732712,778,8,10,1,251264.6,12407.53911,681,0.071131553,2.202692696
1041515780,77.539,18,3,8695.546,180,22.20181011,16.06565491,24.35805118,560.1041534,114.3277613,80,20,1,1,130945.9,2026.128964,667,0.056192795,0.620561074
1041479650,233.081,33,0,383.629,62,22.48170929,15.46804891,22.26013174,880.7625057,104.9805265,627,12,0,0,169166.2,7702.850758,627,0.19583073,0.351316181
1041479540,74.239,80,1,8881.259,282,20.50029879,16.20371483,23.55425972,432.8193222,110.1320834,1047,50,48,1,58303.5,195.6744075,533,0.072389925,3.538319808
1041478080,41.732,15,0,3933.445,223,20.90005399,15.53330875,22.68766944,841.1836362,103.420754,809,27,0,1,60249.9,2702.032341,640,0.078938472,0.789586145
1041477980,192.91,71,0,14982.851,224,21.10292018,15.36323272,30.33654859,110.7817135,142.6255119,3117,34,37,2,107644.4,6801.304369,551,0.155559526,7.971296721
1040040210,0,7,3,27167.574,296,27.75804905,14.65323145,22.68665335,8.882602676,40.11526891,2982,25,0,2,453381.4,3784.486413,392,0.063390993,5.476535132
1040040220,0,0,0,4086.764,487,22.74139846,14.48824098,29.60473419,17.85134813,55.05710213,1608,34,0,0,330180.4,1505.13615,660,0.014890881,2.418276279
1040040230,0,3,2,5801.266,457,25.19642282,15.97666702,24.22302657,520.4035206,112.1640854,897,25,0,0,220228.4,103.7144847,516,0.008416933,1.194634841
1040040240,135.536,15,13,9150.69,103,22.28775093,15.17361923,21.41414853,3.381419622,38.31828964,1802,14,2,2,174242,16367.56769,606,0.197077732,3.078808849
1040040250,0,0,0,2407.964,559,23.38136231,13.44800689,22.97199269,932.8744836,58.19105959,3849,24,0,0,219482.9,873.2579273,697,0.009184478,0.401188897
1040040260,1198.172,226,10,42389.883,394,23.07609515,12.00051315,27.28336529,259.9830354,114.9804836,1964,173,7,9,149329.1,98240.92117,497,0.311762594,8.334609735
1040040270,13.083,12,3,15436.262,242,26.10106009,16.25471127,28.35452031,83.40087087,154.7422541,1490,28,0,0,235547.6,40958.33149,398,0.212922284,2.945459411
1040040280,399.348,39,1,39944.895,457,24.4329479,16.23351439,28.08114717,2.91892693,40.02888172,983,28,0,0,258117.3,2939.278352,477,0.051996795,6.655997215
1040040290,0,0,0,689.997,585,23.34582897,14.18424083,15.42679386,102.887391,46.25319958,2310,25,0,0,120414.1,17.95902944,632,0.01073647,8.128504066
1040040300,92.867,22,1,7429.878,590,20.47395327,14.74055559,34.32344026,26.25297246,97.07778942,2521,41,0,0,120043.2,41512.91557,723,0.060620706,5.679110818
1040040310,73.606,8,0,15599.317,348,27.32741823,12.61863879,25.32776396,580.6289151,81.8315063,3854,19,0,0,381985.8,4127.481791,601,0.013439438,1.207619504
1040040320,285.762,102,13,22644.557,420,23.66058514,14.98866618,14.13081232,31.00325474,49.10583674,981,124,0,17,119969.9,533888.7094,448,0.316260135,1.198921675
1040040330,5.831,3,0,4913.994,356,23.37204319,12.5911313,16.62272274,152.6425918,36.92176783,2259,20,0,0,266191.4,19432.78999,744,0.034121244,1.470509371
1040040340,0,33,7,6512.461,529,19.40582448,14.84560568,27.53686696,545.5403932,140.4046617,1067,58,0,1,114355,248116.1327,743,0.189089012,0.948091931
1040040360,25.043,44,14,15590.236,76,28.67021186,12.04426954,22.41978213,953.0165647,103.4567851,1840,13,0,8,144129.8,15111.96445,396,0.264140771,7.499502416
1040040370,520.273,248,20,17061.088,283,21.97456922,14.85437351,32.51874343,107.5465002,130.9081077,381,84,27,5,79610.5,57174.27552,532,0.221196906,0.720063009
1040040380,17.175,9,1,22804.234,135,28.83545286,14.46565878,17.03489257,16.13866451,39.10541585,1348,9,0,1,324045,661.9621165,465,0.0497742,0.45464021
1040040410,0,0,1,1254.301,651,22.74404335,14.61299449,15.93952683,27.78323517,36.28390419,2081,35,0,0,159581.7,20522.88424,707,0.042205373,5.322425932
1040040420,58.325,8,1,5915.498,719,23.23692335,14.9954848,23.43918404,19.99882287,44.71858835,1544,59,0,0,219723.7,606.6950211,742,0.013679195,4.04875973
1040040430,4.469,2,1,7118.36,429,25.48814358,11.85297425,22.55018569,738.1990409,95.00362939,2040,22,0,0,396401.4,4618.692959,745,0.024227447,3.292947749
1040040440,185.803,95,16,7748.834,235,22.15164431,15.16951685,31.14287438,15.58472698,84.59611209,3138,55,2,6,64129.7,55057.77675,531,0.381196041,0.693931528
1040040490,1.42,4,1,3340.431,602,25.8066195,15.00038499,31.16909658,59.48453899,143.043818,1527,60,0,0,118021.6,535.0570185,402,0.016849537,1.218930558
1040040510,8.701,19,0,12804.885,321,26.74121138,13.86923646,15.25116861,106.7799543,49.76858471,3008,22,0,0,162922.5,348.354479,353,0.032104029,0.43504153
1040040520,66.345,44,2,4325.081,532,19.66605658,14.18544261,12.98408679,61.26518596,59.15391114,725,82,0,0,52431,16657.59515,677,0.095111573,0.656438942
1040040540,0,21,2,7845.946,412,21.09036126,11.7966447,25.69941841,320.7213643,86.67927537,2386,22,0,0,177714.3,6851.754842,727,0.059742015,0.595431618
1040040550,91.761,65,9,5171.146,345,25.07638917,14.92949266,23.5970786,10.86519421,38.05787682,771,76,0,3,48974.3,3482.149583,525,0.106021363,1.323239131
1040040560,0.159,1,1,944.042,600,22.61498535,14.33903931,22.51046551,34.26603392,63.1173818,461,24,0,0,159786.8,348.3802103,682,0.013751518,4.595512978
1040040580,0,12,1,4134.857,361,23.95883577,15.36293085,30.73680097,75.53279457,144.491853,452,15,0,0,132747.3,3150.430228,706,0.017529861,0.858471886
1040040590,4.148,5,1,5734.267,384,26.84169814,14.28518368,18.37436362,6.664721815,40.86997866,2828,21,0,0,97314.8,456.4531779,361,0.021878085,5.991452802
1040040600,0,0,0,643.641,604,22.69481009,15.62479999,29.82613906,19.4121697,102.6486384,937,33,0,0,102162.7,136.7506285,688,0.015625074,9.492184396
1040040610,4.329,9,1,5664.37,637,24.87955011,13.93379498,13.69205187,35.07331425,69.57667988,1103,34,0,0,122279.7,439.684457,473,0.017924334,3.850484027
1040040630,0.299,3,0,1735.047,450,21.08628237,13.67905637,26.23843223,571.1226801,51.72383602,2225,20,0,0,142015.7,616.0786362,701,0.019316659,1.333913893
1040040660,27.432,30,9,1899.85,313,26.00179598,16.61638416,30.38862464,3.494014304,51.58242063,531,68,0,19,31900.8,26671.02375,528,0.156102748,0.693137637
1040040670,0.253,0,0,555.951,568,24.73518689,13.03656394,12.71303157,266.605663,36.21116121,1025,21,0,0,62699.9,97.08351126,550,0.018324596,0.313919172
1040040740,1.957,16,4,1249.602,562,15.74701779,11.93713356,11.69883741,286.3446159,36.55967872,1624,36,0,0,48908.3,51926.32655,740,0.140902203,5.705188016
1040040750,38.995,40,18,1732.346,480,16.19334532,11.95727005,12.56019105,83.31602461,97.72478429,876,85,0,4,34051,789288.2307,745,0.321545653,10.41302596
1040040790,0,52,3,5744.844,173,19.56460254,13.47539955,15.83212906,17.82438297,51.1986838,991,19,0,0,77669.7,2457.649661,716,0.090135059,0.270544503
1040040830,0.279,9,0,2793.623,588,21.18933842,14.37045938,30.37141757,28.76804091,91.35085973,361,24,0,0,130643.4,4459.604057,716,0.036858369,0.859895422
1040040870,0,7,2,3270.02,343,24.85702783,15.38367388,33.90500455,13.38130434,75.37147736,288,15,0,0,98432.9,16.83828195,534,0.011562476,1.94779465
1040040890,0,1,1,1656.271,370,27.1947947,11.24803527,26.93990867,384.7178064,60.58939571,3906,16,0,0,173236.6,24.94566509,499,0.008806958,6.59803561
1040040900,95.831,164,6,12237.191,616,26.22109178,13.80807504,19.98654141,919.3265909,56.86158239,3620,154,0,6,62220.1,40071.11539,443,0.200258241,0.147522436
1040040920,29.18,206,16,8888.936,318,20.00253086,14.89607358,34.3660313,30.00461627,107.1511935,520,188,3,18,54894.2,315095.8725,451,0.427195714,0.542780448
1040040960,1.752,5,0,12933.866,283,27.71755104,16.2389852,15.6815352,2.331467519,28.64492724,1033,13,0,0,287861,12.0508224,502,0.011638153,3.373603074
1040040970,0,0,0,26.88,802,22.07838745,12.71355236,14.20480028,61.23153639,92.10694337,423,35,0,0,131545.5,2991.110973,691,0.008108109,0.201947686
1040040990,0,6,4,919.04,544,20.1886283,11.74817797,21.33504712,676.5732952,81.92320147,2938,30,0,0,44501.8,143.6519972,691,0.031317325,9.298086066
1040041020,32.843,101,12,6097.122,352,20.30181271,16.00627527,32.22316029,37.13850798,81.89001643,2764,153,9,7,54919.2,30212.70585,539,0.234863829,2.196025682
1040041030,0,1,0,2030.392,535,25.4747932,16.2857259,18.26996155,0.165187416,3.626453957,507,40,0,0,172561.6,91.26971227,363,0.004196359,1.448322982
1040041040,0,0,0,188.005,751,24.53583329,13.69091055,15.50354384,82.89521551,42.36746421,1777,30,0,0,48737.5,194.645462,691,0.014025378,8.060443095
1040041070,11.959,31,0,7800.252,529,20.3204098,15.17024393,27.33000301,10.93682642,55.28410954,588,32,0,0,146405.2,35797.26181,745,0.085570674,0.590490377
1040041200,0,1,0,1892.109,418,26.33200363,13.77773507,20.4985475,711.3434225,52.91245702,3621,16,0,0,214009.1,99.32013956,731,0.01729371,1.861154639
1040041270,60.361,204,5,3552.266,394,20.07918466,14.07191526,14.62516893,19.78518473,48.8194745,967,169,11,10,27095.2,228583.2579,555,0.364163936,0.689020126
1040041310,0,11,1,1454.183,852,19.97462216,14.8123444,14.12349601,18.71511153,42.72169828,668,32,0,0,74525.3,615.6987582,716,0.037006225,4.801838907
1040041430,1.976,3,0,1248.917,482,22.28023533,11.29026374,23.94228242,1176.781825,94.69797012,1895,28,0,0,87466.4,428.7233509,716,0.031401781,0.511110682
1040041770,114.021,492,38,2157.262,107,22.12726439,15.6245714,14.56961362,2.567759883,27.43155636,578,54,16,10,8783.6,110294.9792,456,0.380329712,0.592189052
1040042060,0,0,4,138.824,763,22.04462539,14.78907035,18.52473851,24.56105953,64.97015527,590,27,0,0,78489.2,8645.830901,691,0.019647045,3.653233061
1040042340,0.393,8,0,767.173,406,23.98985414,14.40186214,14.39869309,25.14726414,68.31434021,468,21,0,0,36156.7,85.9457717,745,0.014852585,0.68701992
1040042410,0.004,0,1,117.454,625,21.25260476,9.342219604,31.92628716,176.5683496,65.35150695,1796,27,0,0,74862.8,1495.942506,691,0.009785363,1.125525725
1040044540,0.901,63,5,1037.902,731,28.18652423,9.031231862,2.2166464,1354.960004,34.99994632,5795,141,0,0,16877.3,9211.22689,463,0.167130307,0.362484577
8040000010,0,227,14,55312.453,421,-2.354182582,10.424263,6.441871036,711.8249436,44.61656043,5799,189,13,27,55235.1,22.35746358,739,0.002803024,0.974745543
8040000810,1.298,374,20,449.4,311,-4.500408145,7.570668596,5.002037685,876.7496912,37.45116131,3865,67,40,14,65704.6,42.45323644,767,0.002262938,0.506097791
8040000820,243.804,146,3,10649.571,432,0.176436721,9.428066369,8.408167627,555.9299082,52.40830244,6093,148,13,35,52803.2,9973.826095,767,0.03792706,0.838591198
8040002260,0.092,372,9,6013.79,522,-2.684549102,7.21170045,6.635576221,818.3010834,33.61764794,3367,256,60,17,50346.5,140.5833433,767,0.004233208,0.871972819
8040002270,256.486,126,3,17228.34,513,1.48420911,8.618897129,10.74017866,579.2430939,49.01362709,2396,166,13,38,121885.2,326.5009207,767,0.003216824,0.758976547
8040004480,0.019,219,16,342.049,422,-0.190365796,6.783998605,9.59901303,678.8204811,49.33219063,1245,169,27,50,35917.5,37.79260775,767,0.001106359,0.593530569
8040004490,184.402,185,3,9117.194,609,0.560373682,9.241315017,10.7501038,500.0781022,57.86650075,4600,223,19,33,23476,187.1835962,767,0.002732789,1.383869901
8040004910,2.109,531,15,5399.18,711,-1.797603492,6.373752827,9.893986433,613.4842512,62.82410591,680,494,39,26,123079.4,131.5870945,767,0.001432993,0.590020707
8040004920,288.987,469,5,6767.092,634,-0.950882092,8.687408514,10.84115579,430.7212834,59.25272379,1219,542,25,12,37621.8,174.7699591,767,0.002990141,0.120935726
8040005510,0.112,1019,12,12184.885,529,-2.246597257,9.550769553,11.73199476,385.6407529,63.11134003,1352,503,51,10,832828.8,37.72863151,769,0.000952801,0.505730686
8040183880,8.508,304,16,26875.887,237,-3.357960103,9.788131696,10.18971482,340.3880713,60.34971859,2159,130,24,48,666821.3,11.63368428,789,0.000638039,0.669929177
8040183760,963.151,151,12,3781.892,269,-5.599015421,11.09049949,11.74642364,353.9538778,70.00465568,5731,35,4,52,80725.1,10.7996981,782,0.00079379,0.528186607
8040176200,102.099,51,4,6863.838,254,-4.225938908,11.36263981,11.3749158,250.1242226,58.80913277,2219,35,1,68,114608.5,1004.668158,771,0.010548573,0.876546602
8040176060,819.505,42,5,5508.795,269,-6.861148093,10.44310992,10.37085089,242.2125829,60.84241309,2253,24,0,58,509645.1,7.304313776,781,0.000623873,0.00844097
8040141350,661.776,42,8,18544.627,328,-9.054330107,11.74783121,11.82586206,260.9591396,71.11920909,2016,30,1,59,91659.1,2.80840303,788,0.000304478,1.727273059
8040141480,210.783,88,4,20611.422,348,-6.3802341,11.74326008,8.557668639,394.4926717,53.69442642,4207,37,5,58,340353.2,23.45049918,771,0.001108759,0.022651691
8040219290,67.45,64,7,7994.285,247,-4.182997775,11.60658237,10.59106895,351.7700112,53.01130519,2490,29,1,69,196663.3,142.0889159,791,0.0023089,0.631482132
8040219130,544.508,41,3,636.698,343,-5.540249875,8.133484246,9.237226327,372.8301464,63.23121959,1279,36,6,53,51109.9,4.969497037,790,0.000619345,0.573465343
8040005520,379.026,100,2,28205.451,217,-4.070041655,9.531657105,8.87529254,280.4133159,65.75709228,2314,28,5,63,96579.1,117.8198805,789,0.00186962,1.024278452
8040007020,170.134,94,4,17034.477,167,-5.301942036,8.900352333,9.205041291,259.9461725,66.46756818,659,26,4,68,30059.9,48.48350946,783,0.000850231,0.274403429
8040007030,1.084,98,21,9010.969,216,-4.063102224,8.228357822,7.135197847,245.0711472,65.89860301,2193,41,4,67,1869.9,1.756287968,746,0.000881614,1.024665091
8040007180,1555.673,86,20,47700.984,211,-6.910084726,7.030109923,6.245565725,180.021009,65.69870876,1340,23,5,69,32534.9,15.32307381,747,0.000409411,0.193067051
8040007190,1171.758,124,11,4857.634,133,-9.241235618,7.965708723,6.43655542,163.5647513,73.42762668,424,21,23,45,72869.8,57.61357055,743,0.001722415,0.367780552
8040008230,358.292,135,19,21450.65,120,-10.45327099,7.939402709,7.258644397,142.3607663,80.10863711,348,18,22,48,17990.5,0,770,0.000232335,0.401687339
8040008240,531.83,138,11,24989.697,77,-11.0008749,8.71679927,7.311267755,225.6687477,67.3296182,2241,11,32,31,6607.4,25.60865299,767,0.010191176,0.246547794
8040008380,558.233,94,28,2041.884,63,-9.748121162,9.012739265,6.402395148,169.9199607,63.5850144,2621,11,34,28,59613.5,5.305939569,777,0.003575396,0.55367427
8040008390,323.055,138,24,1409.533,62,-10.92445942,8.364500341,7.306066951,215.4800981,64.89977744,2411,9,32,24,48458.2,47.45672205,796,0.018014375,0.579011836
8040008900,230.828,174,11,9688.471,94,-10.41902001,10.26416606,10.19634072,317.162179,46.24082595,2693,15,30,39,40647.5,9.100974423,782,0.000697383,1.225178631
8040009560,128.95,172,7,5484.532,105,-7.287383307,10.90952322,11.91575604,409.7931612,50.74247244,2516,14,46,26,1795841.4,18.61268021,796,0.000828806,0.261482768
8040183170,186.539,197,6,10996.024,111,-5.831811457,8.914706755,9.945650795,268.143896,53.99282852,975,19,40,32,1434157.1,9.954809489,783,0.000327964,1.288664317
8040183070,0.122,115,5,33854.328,315,-6.955452342,12.09825178,13.74008282,361.2068795,47.24248809,952,39,9,63,162692.6,4.054030594,738,0.000207322,1.479379036
8040252610,6745.006,189,10,19711.734,368,-2.398960259,11.68014585,11.48821576,513.4879392,49.40504265,2589,49,13,56,1039671.5,194.6456315,743,0.006685892,0.136744366
8040252760,300.867,212,2,11234.615,403,-3.071278134,11.03875883,14.1909695,358.3041307,48.32193726,191,94,44,36,275685.5,67.35680799,786,0.004187481,0.185293166
8040264770,6237.411,184,4,84478.867,329,-2.668513187,8.93526162,11.02757231,298.1229203,49.16128675,632,95,31,43,607758.6,1136.834312,789,0.002033668,0.013708297
8040264670,3709.186,95,14,1678.737,93,-6.670313691,11.46552547,13.80631678,469.3157447,57.94095046,3318,10,4,56,267548.3,508.6496449,776,0.000865481,0.059504449
